name,openset
samplenew3_00107039,"[happiness, excitement]"
samplenew3_00007033,"[serious, tense, contemplative, analytical, suspicious, speculative]"
samplenew3_00021886,"[angry, frustrated]"
samplenew3_00054704,"[pride, affirmation, contentment]"
samplenew3_00065896,"[dissatisfaction, disappointment, frustration, emotional turmoil]"
samplenew3_00065898,"[tension, anxiety]"
samplenew3_00106341,"[frustration, anger, anxiety, tension, dissatisfaction, confusion]"
samplenew3_00007038,"[confused, frustrated, determined, positive]"
samplenew3_00065923,"[anxiety, frustration, defeat, discontentment, impatience]"
samplenew3_00071177,"[strong, tense, pressing]"
samplenew3_00038367,"[questioning, challenging, anxious, tense]"
samplenew3_00089846,"[confused, despair, urgency, hopelessness, anger, frustration, stress]"
samplenew3_00065953,"[determination, pride, positive emotions, confidence]"
samplenew3_00089847,"[anxious, tense, agitated]"
samplenew3_00071182,"[anxious, overwhelmed, under pressure]"
samplenew3_00065955,"[dissatisfaction, frustration, sadness]"
samplenew3_00089848,"[anxious, tense, blame, pressure]"
samplenew3_00065962,"[tension, urgency, threat]"
samplenew3_00021894,"[anxious, tense]"
samplenew3_00007050,"[critical, challenging, sarcastic, ironic]"
samplenew3_00089850,"[urgency, despair, concern, pleading]"
samplenew3_00065993,"[anger, frustration, anxiety, unhappiness, worry]"
samplenew3_00071191,"[irritation, stress]"
samplenew3_00021896,"[positive, confident, determined]"
samplenew3_00038373,"[gratitude, warmth, concern, praise, appreciation]"
samplenew3_00066002,"[disappointment, dissatisfaction, mockery, sarcasm, curiosity, disdain, assertiveness]"
samplenew3_00089856,"[power, confidence, disappointment, frustration]"
samplenew3_00071195,"[sadness, frustration, anger]"
samplenew3_00106364,"[pain, tension, discomfort, anxiety, fear]"
samplenew3_00007065,"[relaxed, humorous, playful, light-hearted, enjoyable]"
samplenew3_00007068,"[regret, disappointment, sorry]"
samplenew3_00089861,"[mockery, challenge, dissatisfaction, disagreement, negative emotions, discontentment]"
samplenew3_00107060,"[skepticism, dissatisfaction, distrust]"
samplenew3_00106369,"[fear, anxiety, remorse]"
samplenew3_00066022,"[disappointment, frustration, helplessness]"
samplenew3_00106370,"[curiosity, surprise, happiness, confusion, frustration]"
samplenew3_00089862,"[anger, tension]"
samplenew3_00066033,"[concern, worry]"
samplenew3_00089863,"[anxiety, worry, concern, despair, sorrow]"
samplenew3_00021904,"[anger, frustration, urgency]"
samplenew3_00071200,"[excited, anticipatory, enthusiastic]"
samplenew3_00089865,"[humorous, teasing, stressed, serious]"
samplenew3_00066064,"[concern, fear, tension, unease, anxiety]"
samplenew3_00007074,"[hate, anger, frustration]"
samplenew3_00089866,"[serious, tense, anxious]"
samplenew3_00106376,"[optimistic, positive, joyful, relaxed]"
samplenew3_00038385,"[appreciation, agreement, concern, empathy]"
samplenew3_00106379,"[sadness, anxiety, stress, panic, urgency]"
samplenew3_00054729,"[anger, dissatisfaction]"
samplenew3_00089867,"[negative, pessimistic, surprised, anxious]"
samplenew3_00071204,"[dissatisfaction, perplexity]"
samplenew3_00107070,"[dissatisfaction, distrust, dissatisfaction, skepticism, negative]"
samplenew3_00007079,"[confused, joyful, immersed, sarcastic, ironic]"
samplenew3_00038388,"[positive feelings, nostalgia, passion, excitement]"
samplenew3_00089872,"[confused, helpless, unable to accept]"
samplenew3_00007080,"[sarcastic, mocking, negative assessment, disappointment]"
samplenew3_00054732,"[positive, determination, focus, confidence]"
samplenew3_00089873,"[friendly, enthusiastic, welcoming, positive]"
samplenew3_00007083,"[concern, worry, anxiety]"
samplenew3_00038390,"[concerned, stressed, serious, anxious, mournful]"
samplenew3_00054733,"[helpful, positive]"
samplenew3_00021912,"[cheerful, joyful, satisfied]"
samplenew3_00007086,"[pride, enthusiasm, happiness, contentment]"
samplenew3_00089874,"[disappointment, helplessness, pressure, frustration]"
samplenew3_00106384,"[weary, under significant stress]"
samplenew3_00089877,"[confused, puzzled, bewildered, curious]"
samplenew3_00054734,"[concern, distress, discomfort, dissatisfaction, overwhelm, struggle]"
samplenew3_00071213,"[interested, objective, neutral]"
samplenew3_00106388,"[anxiety, anger, frustration, upset, disappointment]"
samplenew3_00038393,"[anger, dissatisfaction]"
samplenew3_00106389,"[solemn, resolute, tense, excited, angry]"
samplenew3_00071216,"[anger, frustration, determination]"
samplenew3_00106392,"[tension, anger, dissatisfaction, frustration]"
samplenew3_00066252,"[relaxed, happy]"
samplenew3_00089884,"[excitement, surprise, affection]"
samplenew3_00054740,"[tense, anxious, concerned, dissatisfied]"
samplenew3_00021919,"[anxious, tense, confused, dissatisfied]"
samplenew3_00106395,"[concerned, supportive, positive]"
samplenew3_00066293,"[sarcasm, envy, jealousy, dissatisfaction, anger, frustration, sadness, overwhelmed, helpless]"
samplenew3_00106397,"[disapproval, disagreement, frustration, annoyance, urgency]"
samplenew3_00066297,"[impatience, annoyance]"
samplenew3_00038401,"[uneasy, worried, calm, patient, reassurance]"
samplenew3_00107091,"[urgent, impatient, calm, focused]"
samplenew3_00066341,"[confidence, positivity, respect, admiration, recognition]"
samplenew3_00106401,"[comfortable, satisfied, positive]"
samplenew3_00054744,"[anger, dissatisfaction, determination]"
samplenew3_00066374,"[anxiety, concern, impatience]"
samplenew3_00007107,"[encouraged, positive, wise, content]"
samplenew3_00071224,"[depression, hopelessness, confusion, frustration, helplessness]"
samplenew3_00089896,"[negative, tense]"
samplenew3_00054745,"[calm, composed, positive]"
samplenew3_00007109,"[fun, joy, playful, humor, positive enthusiasm]"
samplenew3_00066383,"[surprised, slightly sad, overwhelmed, under immense pressure, anticipating relationship end due to emotional upheaval or traumatic events, stressed]"
samplenew3_00038409,"[anger, frustration, surprise, concentration, protective, defensive, uncertain]"
samplenew3_00071226,"[sorrow, anger, frustration, heartbroken, upset]"
samplenew3_00054747,"[confused, inquisitive]"
samplenew3_00071228,"[love, affection, calm, composed]"
samplenew3_00089903,"[gratitude, surprise, joy]"
samplenew3_00106406,"[focused, thoughtful, concerned, anxious, tense, uncertain, worried]"
samplenew3_00066402,"[serious, engaged]"
samplenew3_00038413,"[worry, anxiety, pressure]"
samplenew3_00021935,"[desire, longing, excitement, stress, anxiety]"
samplenew3_00106407,"[surprised, shocked, overwhelmed]"
samplenew3_00007120,"[positive, surprised, excited]"
samplenew3_00071239,"[disappointment, despair, resignation]"
samplenew3_00038414,"[anger, frustration]"
samplenew3_00007121,"[critical, blaming, frustrated, irritated, anxious, stressed, surprised, sorrowful]"
samplenew3_00089908,"[disappointment, resignation, slight frustration]"
samplenew3_00071241,"[contemplative, analytical, positive]"
samplenew3_00007123,"[admiration, significance, attention, depth of friendship, affirmation]"
samplenew3_00066431,"[angry, frustrated]"
samplenew3_00038416,"[frustration, anger, urgency, suspicion, blame, dissatisfaction, disappointment]"
samplenew3_00071243,"[angry, frustrated]"
samplenew3_00066461,"[gratitude, excitement, stability, focus]"
samplenew3_00007126,"[anxious, emotionally detached, determined, confident]"
samplenew3_00021938,"[anger, frustration, sadness, hopelessness]"
samplenew3_00106411,"[positive, respectful]"
samplenew3_00021939,"[disbelief, contemplation, frustration, anger]"
samplenew3_00071246,"[expectation, reliance, urgency, importance, anxiety, stress]"
samplenew3_00038419,"[anxious, tense, distressed, struggling]"
samplenew3_00066504,"[admiration, respect]"
samplenew3_00089915,"[despondency, despair, confusion]"
samplenew3_00021941,"[suspicion, distrust, negative judgment, criticism]"
samplenew3_00107139,"[happy, affectionate, excited]"
samplenew3_00106420,"[teasing, humorous, playful]"
samplenew3_00066541,"[anxiety, stress, fear]"
samplenew3_00054759,"[worried, tense, frightened, uneasy, concerned, dissatisfied]"
samplenew3_00021944,"[peaceful, agreeable]"
samplenew3_00089921,"[angry, frustrated, discontented]"
samplenew3_00021945,"[encouraging, hopeful]"
samplenew3_00066593,"[serious, critical, negative evaluation]"
samplenew3_00054763,"[anticipation, excitement]"
samplenew3_00089925,"[confused, bewildered]"
samplenew3_00066621,"[confident, professional]"
samplenew3_00007143,"[anger, sorrow, dissatisfaction, grief, mourning, remembrance]"
samplenew3_00054773,"[excited, enthusiastic, confident]"
samplenew3_00066678,"[anxiety, concern, dissatisfaction, anger, frustration]"
samplenew3_00089936,"[satisfaction, enthusiasm, contentment]"
samplenew3_00007150,"[kindness, care, concern, friendliness]"
samplenew3_00106437,"[anxious, nervous, excited, energetic]"
samplenew3_00054774,"[worry, anxiety, care, concern]"
samplenew3_00071257,"[concerned, stressed, angry]"
samplenew3_00107140,"[frustration, disappointment]"
samplenew3_00106440,"[appreciative, affirmative, praise, excellent performance]"
samplenew3_00021955,"[happiness, pleasure]"
samplenew3_00106442,"[cool, confident, polite, respectful]"
samplenew3_00038448,"[excited, angry]"
samplenew3_00007162,"[tense, anxious]"
samplenew3_00038449,"[tense, anxious]"
samplenew3_00021958,"[happy, at ease]"
samplenew3_00066811,"[satisfaction, appreciation, reflection, contemplation, melancholy, longing, need for security or comfort]"
samplenew3_00021959,"[excited, enthusiastic, dynamic, confident]"
samplenew3_00106450,[]
samplenew3_00089955,"[doubt, concern, anxiety, troubled]"
samplenew3_00007168,"[serious, contemplative, encouraging, hopeful]"
samplenew3_00066835,"[discontent, frustration, anger]"
samplenew3_00071266,"[pride, confidence, positive sentiment]"
samplenew3_00066841,"[anger, frustration]"
samplenew3_00066846,"[anxious, tense, aware, controlling]"
samplenew3_00071267,"[drive, resolve, motivation, determination, positivity, concern]"
samplenew3_00038454,"[fear, tension, explanation, defense]"
samplenew3_00066870,"[calmness, relaxation, anxiety, tension, urgency]"
samplenew3_00054787,"[anger, frustration, concern, worry]"
samplenew3_00066877,"[anxious, depressed, frustrated, angry]"
samplenew3_00054788,"[cool, composed, positive]"
samplenew3_00071269,"[self-reproach, negative emotion, pressure, uncertainty]"
samplenew3_00007174,"[doubt, curiosity, inquiry]"
samplenew3_00089967,"[pressures, dilemmas, worries, anxiety, sorrow, dissatisfaction]"
samplenew3_00038456,"[anger, discontent, frustration, dissatisfaction, misunderstanding, cool-headed, patient]"
samplenew3_00007176,"[concerned, warning, tense, anxious]"
samplenew3_00021964,"[optimistic, positive, joyful, contented]"
samplenew3_00106458,"[positive, enthusiastic, passionate, pressure, tension]"
samplenew3_00089969,"[anxiety, worry]"
samplenew3_00071273,"[anger, dissatisfaction, mockery]"
samplenew3_00089970,"[depression, despair]"
samplenew3_00054791,"[optimistic, expectant, excited]"
samplenew3_00007184,"[exhausted, disinclined, contemplative]"
samplenew3_00106465,"[anger, frustration]"
samplenew3_00038461,"[humorous, ironic, entertaining]"
samplenew3_00054793,"[pride, humor, confidence]"
samplenew3_00007185,"[positive/negative self-assessment, dissatisfaction, insecurity]"
samplenew3_00021970,"[reflective, contemplative, positive]"
samplenew3_00038463,"[admiration, surprise, appreciation]"
samplenew3_00007188,"[confused, bewildered, curious, puzzled, contemplative, sad]"
samplenew3_00021973,"[relief, ease, joy, pleasure]"
samplenew3_00089977,"[determination, decision, resolution, sadness, pressure, thoughtfulness]"
samplenew3_00071279,"[command, threat, aggressive, urgent]"
samplenew3_00067002,"[worry, unease, concern, suspicion]"
samplenew3_00054797,"[dissatisfaction, annoyance, weariness, anxiety, stress, anger]"
samplenew3_00007195,"[sadness, despair]"
samplenew3_00067031,"[thoughtful, calm, agreement, endorsement, appreciation]"
samplenew3_00089982,"[depression, anxiety, stress]"
samplenew3_00054800,"[anger, dissatisfaction, frustration, annoyance]"
samplenew3_00089983,"[worry, speculation, tension, concern, anxiety]"
samplenew3_00038471,"[positive, optimistic, confident, upbeat]"
samplenew3_00067058,"[confused, helpless, anxious, stressed]"
samplenew3_00054801,"[humorous, playful, ironic]"
samplenew3_00067067,"[serious, contemplative, fearful, anxious, tense]"
samplenew3_00067081,"[calmness, contemplation, boredom, fear, anxiety, tension, overwhelmed, stressed]"
samplenew3_00038476,"[concern, warning, frustration, anger]"
samplenew3_00067089,"[humorous, playful, positive, relaxed]"
samplenew3_00071288,"[curiosity, uncertainty, surprise]"
samplenew3_00107190,"[positive, enthusiasm, excitement, confidence, self-assured]"
samplenew3_00071289,"[fear, anxiety, tension, overwhelmed, under immense pressure]"
samplenew3_00007204,"[sarcastic, mocking, anxious, frustrated, excited, surprised, incredulous, angry]"
samplenew3_00090743,"[disapproval, dissatisfaction, resignation]"
samplenew3_00073243,"[serious, concerned, tense]"
samplenew3_00055286,"[anxious, tense, unsure, puzzled, unhappy]"
samplenew3_00090744,"[friendly, playful, positive]"
samplenew3_00022506,"[contemplation, introspection, grief]"
samplenew3_00090745,"[anxious, tense, helpless]"
samplenew3_00073262,"[positive, excitement, satisfaction, anticipation]"
samplenew3_00055287,"[disappointment, gloom, dissatisfaction, regret]"
samplenew3_00008042,"[anger, disappointment, hurt, sadness]"
samplenew3_00071291,"[anger, frustration, confusion]"
samplenew3_00067155,"[sympathy, admiration]"
samplenew3_00007210,"[supportive, determined, confident]"
samplenew3_00089998,"[positive, praise, admiration]"
samplenew3_00054810,"[surprised, confused]"
samplenew3_00007212,"[calm, relaxed, comfort, ease, positive, optimistic]"
samplenew3_00067182,"[tension, pressure, anxiety, concern]"
samplenew3_00054811,"[anxiety, tension, confusion, dissatisfaction]"
samplenew3_00007218,"[angry, irritated, dissatisfied]"
samplenew3_00090001,"[calm, reflective, concerned, committed, supportive]"
samplenew3_00106497,"[appreciative, agreeable, positive]"
samplenew3_00071296,"[optimistic, confident, excited, nervous]"
samplenew3_00054813,"[enthusiastic, determined]"
samplenew3_00007219,"[concerned, worried]"
samplenew3_00008027,"[urgent, anxious, angry, frustrated]"
samplenew3_00071790,[angry]
samplenew3_00107206,"[tension, anxiety]"
samplenew3_00022493,"[anxious, tense, vulnerable]"
samplenew3_00055274,"[disappointment, frustration, discontent, injustice, displeasure, anxiety]"
samplenew3_00071791,"[serious, focused, urgent, important]"
samplenew3_00038983,"[anger, tension]"
samplenew3_00073151,"[pride, confidence]"
samplenew3_00008030,"[anger, frustration]"
samplenew3_00022497,"[happy, satisfied, proud, positive]"
samplenew3_00022499,"[anxiety, tension, emotion, urgency]"
samplenew3_00008032,"[calm, humble, tension, stress, distress, anxiety]"
samplenew3_00090738,"[disappointment, resignation, overwhelmed, confusion, helplessness, tired, disinterest]"
samplenew3_00073209,"[tension, excitement]"
samplenew3_00090740,"[annoyance, irritation]"
